algorithm,gamma,alpha,final_wealth,exp_growth,sharpe
follow_the_leader,0.8,1.8,9.383925063242728,0.0007416356825873948,0.5364079763481518
follow_the_leader,0.9,1.9,9.513664384698998,0.0007461838759347649,0.5363032986062968
follow_the_leader,0.2,1.4,8.662425240064794,0.0007151357185105102,0.5362339191255088
follow_the_leader,0.4,1.5,8.849648929817608,0.0007222185456395633,0.5357167967185616
follow_the_leader,0.55,1.6,9.010523080353448,0.000728185864679766,0.5351188374965734
follow_the_leader,0.15,1.4,8.576475000946408,0.0007118327227664295,0.5340654671918903
follow_the_leader,0.65,1.7,9.087774213160044,0.0007310135863423418,0.5332428682769496
follow_the_leader,0.35,1.5,8.737980459157633,0.0007180122869230481,0.5330542447810079
follow_the_leader,0.85,1.9,9.33884376407524,0.0007400405599805945,0.5330018581409938
follow_the_leader,0.75,1.8,9.202470339488015,0.0007351679242043695,0.5327218734052933
follow_the_leader,0.5,1.6,8.875839347502748,0.0007231973849804945,0.5320667399301781
follow_the_leader,0.1,1.4,8.496051348309399,0.0007087119934756698,0.5320144649361841
follow_the_leader,0.95,2.0,9.373847131969331,0.000741279758762765,0.5314145980056262
follow_the_leader,0.3,1.5,8.632014049162567,0.0007139708034190124,0.5304923737970361
follow_the_leader,0.05,1.4,8.42131775819443,0.0007057854651730279,0.5300891928705238
follow_the_leader,0.6,1.7,8.933378394035666,0.0007253377419491387,0.5298770927772208
follow_the_leader,0.9,2.0,9.27615145992898,0.0007378094559162025,0.5297441830646549
follow_the_leader,0.8,1.9,9.15521991373669,0.0007334628019211049,0.5293732491836639
follow_the_leader,0.45,1.6,8.74824848012404,0.0007184012940152317,0.5291268700922402
follow_the_leader,0.7,1.8,9.027646139997128,0.0007288147275096439,0.5290731860631598
follow_the_leader,0.0,1.4,8.352478620306204,0.000703066689489731,0.5282989399009433
follow_the_leader,0.25,1.5,8.531642616947439,0.0007100966917391289,0.528033499320981
follow_the_leader,0.55,1.7,8.78770953676268,0.0007198920509171271,0.5266394402872261
follow_the_leader,0.85,2.0,9.103472006028856,0.0007315852533551876,0.5264435919002258
follow_the_leader,0.4,1.6,8.627175512279535,0.0007137850826166688,0.5262927890141945
follow_the_leader,0.2,1.5,8.436859634462673,0.0007063962100509008,0.5256821729305018
follow_the_leader,0.75,1.9,8.97275278446997,0.0007267944739619153,0.5256496119975123
follow_the_leader,0.65,1.8,8.861562747995821,0.0007226641707372472,0.525524405099856
follow_the_leader,0.35,1.6,8.512227244412788,0.0007093420434547607,0.5235612927871284
follow_the_leader,0.5,1.7,8.650018893496872,0.0007146609821665101,0.5235231923405332
follow_the_leader,0.15,1.5,8.347735608560946,0.000702878541729742,0.5234447352954142
follow_the_leader,0.8,2.0,8.920675358183559,0.0007248663983195415,0.5228006168521997
follow_the_leader,0.6,1.8,8.704712973015914,0.0007167487909966808,0.5221006949468667
follow_the_leader,0.7,1.9,8.796419768273452,0.0007202202034402441,0.5219542743782035
follow_the_leader,0.1,1.5,8.264401280270874,0.0006995552461975678,0.521328976948967
follow_the_leader,0.3,1.6,8.40317337567707,0.000705071022631999,0.5209323975109983
follow_the_leader,0.45,1.7,8.519582548369403,0.0007096281361280524,0.5205202032378261
follow_the_leader,0.05,1.5,8.187036450099502,0.0006964398749840475,0.5193438992770917
follow_the_leader,0.75,2.0,8.737987068216382,0.0007180125374562367,0.5190456371609917
follow_the_leader,0.55,1.8,8.556694261760422,0.0007110678804874062,0.5188053184002684
follow_the_leader,0.25,1.6,8.299915146332246,0.0007009755850999767,0.5184088998848014
follow_the_leader,0.65,1.9,8.628680395157264,0.0007138428567020685,0.518355250408742
follow_the_leader,0.4,1.7,8.395829411771526,0.000704781412373103,0.5176243775793357
follow_the_leader,0.0,1.5,8.115863085480996,0.000693547715176253,0.517499555385338
follow_the_leader,0.2,1.6,8.20245529522849,0.0006970631121889673,0.5159958602522503
follow_the_leader,0.5,1.8,8.416783343039347,0.0007056070650866192,0.5156321887066523
follow_the_leader,0.7,2.0,8.560957302382372,0.0007112328646211049,0.5153103942184063
follow_the_leader,0.6,1.9,8.470182346619032,0.0007077019002844245,0.5148803417659547
follow_the_leader,0.35,1.7,8.278369330713225,0.0007001146102241397,0.5148328439931679
follow_the_leader,0.15,1.6,8.110874282309533,0.0006933440428335449,0.5137001546680632
follow_the_leader,0.45,1.8,8.28426468855165,0.0007003504123231634,0.5125735180699033
follow_the_leader,0.3,1.7,8.166975834726777,0.0006956272558726349,0.5121459725174445
follow_the_leader,0.65,2.0,8.392352139004045,0.0007046441972463627,0.5116679363909236
follow_the_leader,0.55,1.9,8.32058563854141,0.0007017994838038013,0.5115339909453565
follow_the_leader,0.1,1.6,8.025313406365292,0.0006898313090447785,0.5115301367705543
follow_the_leader,0.4,1.8,8.158570397749106,0.0006952861733266198,0.5096234915658984
follow_the_leader,0.25,1.7,8.061554930627247,0.0006913237685805357,0.5095669419847252
follow_the_leader,0.05,1.6,7.945963775470676,0.0006865399465199376,0.5094954033587863
follow_the_leader,0.5,1.9,8.17919109789872,0.0006961223113406736,0.5083106679167732
follow_the_leader,0.6,2.0,8.232955942144699,0.0006982925196849292,0.5081484550132739
follow_the_leader,0.0,1.6,7.873059780175961,0.0006834868424098559,0.5076066434893551
follow_the_leader,0.2,1.7,7.962114799791295,0.0006872125349240759,0.5071012213704282
follow_the_leader,0.35,1.8,8.039312589006881,0.0006904086057157656,0.5067795157140915
follow_the_leader,0.45,1.9,8.045293104838622,0.0006906549231364463,0.5052029187959235
follow_the_leader,0.55,2.0,8.08248641427567,0.0006921826928567695,0.5047574719891968
follow_the_leader,0.15,1.7,7.868741777302002,0.0006833051254814498,0.5047561193680138
follow_the_leader,0.3,1.8,7.926267290985401,0.0006857178593949828,0.5040422578431405
follow_the_leader,0.1,1.7,7.7815833978633,0.0006796157135007796,0.5025404462019442
follow_the_leader,0.4,1.9,7.91832900387103,0.0006853859553515353,0.5022052036468637
follow_the_leader,0.5,2.0,7.940270232861819,0.0006863025203860075,0.5014900039901967
follow_the_leader,0.25,1.8,7.819343281406452,0.0006812191360288065,0.5014152155501829
follow_the_leader,0.05,1.7,7.700837504170956,0.0006761606789401822,0.50046428267024
follow_the_leader,0.35,1.9,7.797914625787477,0.0006803101498116515,0.499315200095243
follow_the_leader,0.2,1.8,7.7185515681527725,0.0006769217375714207,0.49890419467164
follow_the_leader,0.0,1.7,7.626746062072938,0.0006729583597304199,0.4985388363446363
follow_the_leader,0.45,2.0,7.805615815707143,0.0006806371152731384,0.49833896355570345
follow_the_leader,0.3,1.9,7.683828912874299,0.0006754282806510398,0.496533854733153
follow_the_leader,0.15,1.8,7.623981209871986,0.000672838258279746,0.4965168560061148
follow_the_leader,0.4,2.0,7.67796988454411,0.0006751756125426172,0.49529912715334773
follow_the_leader,0.1,1.8,7.535782365315887,0.0006689839872540517,0.49426237710450766
follow_the_leader,0.25,1.9,7.575982769227129,0.0006707463005935581,0.4938649509136835
follow_the_leader,0.35,2.0,7.556955036535505,0.0006699133276288814,0.49236847434381875
follow_the_leader,0.05,1.8,7.454155588016226,0.0006653765067670349,0.49215122480513385
follow_the_leader,0.2,1.9,7.474388449056082,0.0006662743633966846,0.4913145828935997
follow_the_leader,0.0,1.8,7.3793460023598465,0.0006620354478698894,0.49019501842430807
follow_the_leader,0.3,2.0,7.4423547777664245,0.0006648517062459907,0.4895482422414624
follow_the_leader,0.15,1.9,7.379135378626659,0.0006620259935015764,0.4888907006716301
follow_the_leader,0.25,2.0,7.334082434770718,0.0006599974526893796,0.48684248911302475
follow_the_leader,0.1,1.9,7.290373350877836,0.0006580174755950165,0.4866027731154058
follow_the_leader,0.05,1.9,7.208302110403663,0.0006542674503596417,0.4844615652531594
follow_the_leader,0.2,2.0,7.232150646594051,0.0006553615281320729,0.48425756551993676
follow_the_leader,0.0,1.9,7.133165952593434,0.0006507966772092391,0.48247900943089217
follow_the_leader,0.15,2.0,7.136647411632258,0.0006509583027117326,0.4818016595078029
follow_the_leader,0.1,2.0,7.047719623773042,0.0006468049376878545,0.4794844636435054
follow_the_leader,0.05,2.0,6.965563096783781,0.0006429209839664436,0.4773169594528849
follow_the_leader,0.0,2.0,6.890417684122094,0.0006393281566666258,0.4753112985207726
